Loading files... 
  Starting freebase_mtr100_mte100-train.txt
  Finished freebase_mtr100_mte100-train.txt, still running: 0
Loaded 483142 facts in 1.57 s using -213 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.1
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable	Std. Lower Bound	PCA Lower Bound	PCA Conf estimation
?b  /base/popstra/celebrity/dated./base/popstra/dated/participant  ?f  ?f  /music/artist/genre  ?a   => ?a  /music/genre/artists  ?b	0.020665323	0.085714286	0.210616438	123	1435	584	?b	0.0	0.0	0.0
?b  /base/popstra/celebrity/dated./base/popstra/dated/participant  ?f  ?a  /music/genre/artists  ?f   => ?a  /music/genre/artists  ?b	0.022009409	0.090594744	0.222410866	131	1446	589	?b	0.0	0.0	0.0
?a  /music/genre/artists  ?f  ?b  /music/musical_group/member./music/group_membership/member  ?f   => ?a  /music/genre/artists  ?b	0.059139785	0.356275304	0.356275304	352	988	988	?b	0.0	0.0	0.0
?f  /music/artist/genre  ?a  ?b  /music/musical_group/member./music/group_membership/member  ?f   => ?a  /music/genre/artists  ?b	0.056619624	0.350676379	0.350676379	337	961	961	?b	0.0	0.0	0.0
?b  /influence/influence_node/influenced_by  ?f  ?f  /music/artist/genre  ?a   => ?a  /music/genre/artists  ?b	0.028729839	0.187294633	0.233287858	171	913	733	?b	0.0	0.0	0.0
?b  /influence/influence_node/influenced_by  ?f  ?a  /music/genre/artists  ?f   => ?a  /music/genre/artists  ?b	0.030745968	0.208428246	0.256661992	183	878	713	?b	0.0	0.0	0.0
?b  /influence/influence_node/influenced  ?f  ?f  /music/artist/genre  ?a   => ?a  /music/genre/artists  ?b	0.029401882	0.161887142	0.216584158	175	1081	808	?b	0.0	0.0	0.0
?b  /celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity  ?f  ?f  /music/artist/genre  ?a   => ?a  /music/genre/artists  ?b	0.010752688	0.158024691	0.309178744	64	405	207	?b	0.0	0.0	0.0
?b  /celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity  ?f  ?a  /music/genre/artists  ?f   => ?a  /music/genre/artists  ?b	0.010752688	0.159600998	0.303317536	64	401	211	?b	0.0	0.0	0.0
?b  /base/popstra/celebrity/canoodled./base/popstra/canoodled/participant  ?f  ?f  /music/artist/genre  ?a   => ?a  /music/genre/artists  ?b	0.017137097	0.131782946	0.275675676	102	774	370	?b	0.0	0.0	0.0
?b  /base/popstra/celebrity/canoodled./base/popstra/canoodled/participant  ?f  ?a  /music/genre/artists  ?f   => ?a  /music/genre/artists  ?b	0.016297043	0.128989362	0.270194986	97	752	359	?b	0.0	0.0	0.0
?b  /celebrities/celebrity/celebrity_friends./celebrities/friendship/friend  ?f  ?f  /music/artist/genre  ?a   => ?a  /music/genre/artists  ?b	0.014112903	0.212121212	0.307692308	84	396	273	?b	0.0	0.0	0.0
?b  /celebrities/celebrity/celebrity_friends./celebrities/friendship/friend  ?f  ?a  /music/genre/artists  ?f   => ?a  /music/genre/artists  ?b	0.014784946	0.216748768	0.312056738	88	406	282	?b	0.0	0.0	0.0
?b  /influence/influence_node/influenced  ?f  ?a  /music/genre/artists  ?f   => ?a  /music/genre/artists  ?b	0.030913978	0.174904943	0.230576441	184	1052	798	?b	0.0	0.0	0.0
?b  /influence/influence_node/peers./influence/peer_relationship/peers  ?f  ?f  /music/artist/genre  ?a   => ?a  /music/genre/artists  ?b	0.017473118	0.317073171	0.332268371	104	328	313	?b	0.0	0.0	0.0
?b  /influence/influence_node/peers./influence/peer_relationship/peers  ?f  ?a  /music/genre/artists  ?f   => ?a  /music/genre/artists  ?b	0.01780914	0.326153846	0.340836013	106	325	311	?b	0.0	0.0	0.0
?f  /music/artist/genre  ?a  ?b  /people/person/sibling_s./people/sibling_relationship/sibling  ?f   => ?a  /music/genre/artists  ?b	0.011424731	0.438709677	0.450331126	68	155	151	?b	0.0	0.0	0.0
?a  /music/genre/artists  ?f  ?b  /people/person/sibling_s./people/sibling_relationship/sibling  ?f   => ?a  /music/genre/artists  ?b	0.011760753	0.448717949	0.463576159	70	156	151	?b	0.0	0.0	0.0
?a  /music/genre/albums  ?f  ?f  /music/genre/artists  ?b   => ?a  /music/genre/artists  ?b	0.01108871	1	1	66	66	66	?b	0.0	0.0	0.0
?a  /music/album/genre  ?f  ?f  /music/genre/artists  ?b   => ?a  /music/genre/artists  ?b	0.01108871	0.130952381	0.130952381	66	504	504	?b	0.0	0.0	0.0
?b  /music/artist/genre  ?f  ?f  /music/genre/parent_genre  ?a   => ?a  /music/genre/artists  ?b	0.324092742	0.202286074	0.202689923	1929	9536	9517	?b	0.0	0.0	0.0
?b  /music/artist/genre  ?f  ?a  /music/genre/subgenre  ?f   => ?a  /music/genre/artists  ?b	0.329973118	0.224868331	0.225229358	1964	8734	8720	?b	0.0	0.0	0.0
?e  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b  ?e  /music/artist/genre  ?a   => ?a  /music/genre/artists  ?b	0.213037634	0.153622486	0.19510694	1268	8254	6499	?b	0.0	0.0	0.0
?e  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b  ?a  /music/genre/artists  ?e   => ?a  /music/genre/artists  ?b	0.216733871	0.15289795	0.195899772	1290	8437	6585	?b	0.0	0.0	0.0
?f  /music/genre/artists  ?b  ?a  /music/genre/subgenre  ?f   => ?a  /music/genre/artists  ?b	0.337533602	0.225831835	0.225831835	2009	8896	8896	?b	0.0	0.0	0.0
?e  /music/genre/artists  ?b  ?e  /music/genre/parent_genre  ?a   => ?a  /music/genre/artists  ?b	0.326948925	0.201574477	0.201574477	1946	9654	9654	?b	0.0	0.0	0.0
?e  /music/artist/genre  ?a  ?e  /music/genre/artists  ?b   => ?a  /music/genre/artists  ?b	0.01108871	1	1	66	66	66	?b	0.0	0.0	0.0
?e  /music/album/genre  ?a  ?e  /music/genre/artists  ?b   => ?a  /music/genre/artists  ?b	0.01108871	1	1	66	66	66	?b	0.0	0.0	0.0
?e  /music/genre/albums  ?a  ?e  /music/genre/artists  ?b   => ?a  /music/genre/artists  ?b	0.01108871	0.12244898	0.12244898	66	539	539	?b	0.0	0.0	0.0
?e  /award/award_winner/awards_won./award/award_honor/award_winner  ?b  ?e  /music/artist/genre  ?a   => ?a  /music/genre/artists  ?b	0.127688172	0.174112257	0.212409167	760	4365	3578	?b	0.0	0.0	0.0
?e  /award/award_winner/awards_won./award/award_honor/award_winner  ?b  ?a  /music/genre/artists  ?e   => ?a  /music/genre/artists  ?b	0.12953629	0.172059808	0.21286582	771	4481	3622	?b	0.0	0.0	0.0
?e  /music/artist/genre  ?a  ?e  /music/musical_group/member./music/group_membership/member  ?b   => ?a  /music/genre/artists  ?b	0.078965054	0.402742074	0.4111986	470	1167	1143	?b	0.0	0.0	0.0
?a  /music/genre/artists  ?e  ?e  /music/musical_group/member./music/group_membership/member  ?b   => ?a  /music/genre/artists  ?b	0.079133065	0.404291845	0.414977974	471	1165	1135	?b	0.0	0.0	0.0
?e  /base/popstra/celebrity/friendship./base/popstra/friendship/participant  ?b  ?e  /music/artist/genre  ?a   => ?a  /music/genre/artists  ?b	0.047547043	0.144167091	0.269011407	283	1963	1052	?b	0.0	0.0	0.0
?e  /base/popstra/celebrity/friendship./base/popstra/friendship/participant  ?b  ?a  /music/genre/artists  ?e   => ?a  /music/genre/artists  ?b	0.048219086	0.145981689	0.270244821	287	1966	1062	?b	0.0	0.0	0.0
?e  /base/popstra/celebrity/dated./base/popstra/dated/participant  ?b  ?e  /music/artist/genre  ?a   => ?a  /music/genre/artists  ?b	0.020833333	0.087570621	0.216783217	124	1416	572	?b	0.0	0.0	0.0
?e  /base/popstra/celebrity/dated./base/popstra/dated/participant  ?b  ?a  /music/genre/artists  ?e   => ?a  /music/genre/artists  ?b	0.021841398	0.090277778	0.228471002	130	1440	569	?b	0.0	0.0	0.0
?e  /music/artist/genre  ?a  ?e  /music/group_member/membership./music/group_membership/group  ?b   => ?a  /music/genre/artists  ?b	0.061995968	0.362119725	0.362119725	369	1019	1019	?b	0.0	0.0	0.0
?a  /music/genre/artists  ?e  ?e  /music/group_member/membership./music/group_membership/group  ?b   => ?a  /music/genre/artists  ?b	0.062836022	0.363106796	0.363106796	374	1030	1030	?b	0.0	0.0	0.0
?e  /broadcast/content/artist  ?b  ?e  /broadcast/content/genre  ?a   => ?a  /music/genre/artists  ?b	0.010248656	0.37654321	0.37654321	61	162	162	?b	0.0	0.0	0.0
?e  /influence/influence_node/influenced_by  ?b  ?e  /music/artist/genre  ?a   => ?a  /music/genre/artists  ?b	0.030073925	0.164220183	0.220715166	179	1090	811	?b	0.0	0.0	0.0
?e  /influence/influence_node/influenced_by  ?b  ?a  /music/genre/artists  ?e   => ?a  /music/genre/artists  ?b	0.030577957	0.171860246	0.230379747	182	1059	790	?b	0.0	0.0	0.0
?e  /base/popstra/celebrity/canoodled./base/popstra/canoodled/participant  ?b  ?e  /music/artist/genre  ?a   => ?a  /music/genre/artists  ?b	0.016801075	0.138312586	0.281690141	100	723	355	?b	0.0	0.0	0.0
?e  /base/popstra/celebrity/canoodled./base/popstra/canoodled/participant  ?b  ?a  /music/genre/artists  ?e   => ?a  /music/genre/artists  ?b	0.015793011	0.133522727	0.275659824	94	704	341	?b	0.0	0.0	0.0
?e  /celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity  ?b  ?e  /music/artist/genre  ?a   => ?a  /music/genre/artists  ?b	0.010920699	0.164974619	0.328282828	65	394	198	?b	0.0	0.0	0.0
?e  /celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity  ?b  ?a  /music/genre/artists  ?e   => ?a  /music/genre/artists  ?b	0.01108871	0.169230769	0.33	66	390	200	?b	0.0	0.0	0.0
?e  /celebrities/celebrity/celebrity_friends./celebrities/friendship/friend  ?b  ?e  /music/artist/genre  ?a   => ?a  /music/genre/artists  ?b	0.014784946	0.214111922	0.305555556	88	411	288	?b	0.0	0.0	0.0
?e  /celebrities/celebrity/celebrity_friends./celebrities/friendship/friend  ?b  ?a  /music/genre/artists  ?e   => ?a  /music/genre/artists  ?b	0.015456989	0.218009479	0.311864407	92	422	295	?b	0.0	0.0	0.0
?e  /influence/influence_node/peers./influence/peer_relationship/peers  ?b  ?e  /music/artist/genre  ?a   => ?a  /music/genre/artists  ?b	0.017473118	0.308605341	0.325	104	337	320	?b	0.0	0.0	0.0
?e  /influence/influence_node/peers./influence/peer_relationship/peers  ?b  ?a  /music/genre/artists  ?e   => ?a  /music/genre/artists  ?b	0.01780914	0.319277108	0.335443038	106	332	316	?b	0.0	0.0	0.0
?e  /music/artist/genre  ?a  ?e  /people/person/sibling_s./people/sibling_relationship/sibling  ?b   => ?a  /music/genre/artists  ?b	0.01108871	0.496240602	0.511627907	66	133	129	?b	0.0	0.0	0.0
?a  /music/genre/artists  ?e  ?e  /people/person/sibling_s./people/sibling_relationship/sibling  ?b   => ?a  /music/genre/artists  ?b	0.011592742	0.482517483	0.5	69	143	138	?b	0.0	0.0	0.0
?e  /influence/influence_node/influenced  ?b  ?e  /music/artist/genre  ?a   => ?a  /music/genre/artists  ?b	0.029401882	0.192943771	0.244755245	175	907	715	?b	0.0	0.0	0.0
?e  /influence/influence_node/influenced  ?b  ?a  /music/genre/artists  ?e   => ?a  /music/genre/artists  ?b	0.032090054	0.216308041	0.271692745	191	883	703	?b	0.0	0.0	0.0
?b  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a  ?a  /film/director/film  ?b   => ?a  /film/producer/film  ?b	0.084639498	0.387096774	0.624277457	108	279	173	?b	0.0	0.0	0.0
?b  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a  ?a  /film/writer/film  ?b   => ?a  /film/producer/film  ?b	0.059561129	0.307692308	0.513513514	76	247	148	?b	0.0	0.0	0.0
?b  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a  ?b  /film/film/produced_by  ?a   => ?a  /film/producer/film  ?b	0.173981191	0.850574713	0.928870293	222	261	239	?b	0.0	0.0	0.0
?b  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?b  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a   => ?a  /film/producer/film  ?b	0.1669279	0.093667546	0.201704545	213	2274	1056	?b	0.0	0.0	0.0
?b  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a  ?b  /film/film/directed_by  ?a   => ?a  /film/producer/film  ?b	0.086990596	0.403636364	0.634285714	111	275	175	?b	0.0	0.0	0.0
?b  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a  ?b  /film/film/written_by  ?a   => ?a  /film/producer/film  ?b	0.057210031	0.310638298	0.514084507	73	235	142	?b	0.0	0.0	0.0
?b  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?a  /award/award_winner/awards_won./award/award_honor/honored_for  ?b   => ?a  /film/producer/film  ?b	0.151253918	0.084205934	0.184336199	193	2292	1047	?b	0.0	0.0	0.0
?b  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?a  /film/director/film  ?b   => ?a  /film/producer/film  ?b	0.130094044	0.371364653	0.597122302	166	447	278	?b	0.0	0.0	0.0
?b  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?a  /film/writer/film  ?b   => ?a  /film/producer/film  ?b	0.078369906	0.260416667	0.452488688	100	384	221	?b	0.0	0.0	0.0
?b  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?a  /film/film_story_contributor/film_story_credits  ?b   => ?a  /film/producer/film  ?b	0.013322884	0.220779221	0.414634146	17	77	41	?b	0.0	0.0	0.0
?b  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?b  /film/film/produced_by  ?a   => ?a  /film/producer/film  ?b	0.307210031	0.811594203	0.903225806	392	483	434	?b	0.0	0.0	0.0
?b  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?b  /film/film/directed_by  ?a   => ?a  /film/producer/film  ?b	0.134012539	0.39675174	0.638059701	171	431	268	?b	0.0	0.0	0.0
?b  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?b  /film/film/written_by  ?a   => ?a  /film/producer/film  ?b	0.076018809	0.255936675	0.433035714	97	379	224	?b	0.0	0.0	0.0
?b  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?b  /film/film/story_by  ?a   => ?a  /film/producer/film  ?b	0.014106583	0.236842105	0.428571429	18	76	42	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b  ?b  /film/film/directed_by  ?a   => ?a  /film/producer/film  ?b	0.132445141	0.382352941	0.625925926	169	442	270	?b	0.0	0.0	0.0
?a  /award/award_winner/awards_won./award/award_honor/honored_for  ?b  ?b  /film/film/directed_by  ?a   => ?a  /film/producer/film  ?b	0.084639498	0.378947368	0.639053254	108	285	169	?b	0.0	0.0	0.0
?a  /film/actor/film./film/performance/film  ?b  ?b  /film/film/directed_by  ?a   => ?a  /film/producer/film  ?b	0.034482759	0.369747899	0.637681159	44	119	69	?b	0.0	0.0	0.0
?a  /film/editor/film  ?b  ?b  /film/film/directed_by  ?a   => ?a  /film/producer/film  ?b	0.010971787	0.4	0.666666667	14	35	21	?b	0.0	0.0	0.0
?b  /film/film/directed_by  ?a  ?a  /film/film_story_contributor/film_story_credits  ?b   => ?a  /film/producer/film  ?b	0.010188088	0.295454545	0.619047619	13	44	21	?b	0.0	0.0	0.0
?b  /film/film/directed_by  ?a  ?b  /film/film/produced_by  ?a   => ?a  /film/producer/film  ?b	0.199059561	0.841059603	0.927007299	254	302	274	?b	0.0	0.0	0.0
?b  /film/film/directed_by  ?a  ?b  /film/film/written_by  ?a   => ?a  /film/producer/film  ?b	0.087774295	0.377104377	0.65497076	112	297	171	?b	0.0	0.0	0.0
?b  /film/film/directed_by  ?a  ?b  /film/film/edited_by  ?a   => ?a  /film/producer/film  ?b	0.012539185	0.470588235	0.727272727	16	34	22	?b	0.0	0.0	0.0
?b  /film/film/directed_by  ?a  ?b  /film/film/story_by  ?a   => ?a  /film/producer/film  ?b	0.010188088	0.30952381	0.619047619	13	42	21	?b	0.0	0.0	0.0
?b  /film/film/story_by  ?a  ?a  /film/film_story_contributor/film_story_credits  ?b   => ?a  /film/producer/film  ?b	0.023510972	0.09009009	0.171428571	30	333	175	?b	0.0	0.0	0.0
?b  /film/film/directed_by  ?a  ?a  /film/writer/film  ?b   => ?a  /film/producer/film  ?b	0.088557994	0.374172185	0.653179191	113	302	173	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b  ?b  /film/film/story_by  ?a   => ?a  /film/producer/film  ?b	0.010971787	0.2	0.35	14	70	40	?b	0.0	0.0	0.0
?a  /film/director/film  ?b  ?b  /film/film/story_by  ?a   => ?a  /film/producer/film  ?b	0.010188088	0.302325581	0.619047619	13	43	21	?b	0.0	0.0	0.0
?a  /film/director/film  ?b  ?b  /film/film/written_by  ?a   => ?a  /film/producer/film  ?b	0.0830721	0.355704698	0.630952381	106	298	168	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b  ?b  /film/film/written_by  ?a   => ?a  /film/producer/film  ?b	0.076018809	0.25	0.42920354	97	388	226	?b	0.0	0.0	0.0
?a  /award/award_winner/awards_won./award/award_honor/honored_for  ?b  ?b  /film/film/written_by  ?a   => ?a  /film/producer/film  ?b	0.054858934	0.284552846	0.496453901	70	246	141	?b	0.0	0.0	0.0
?a  /film/actor/film./film/performance/film  ?b  ?b  /film/film/written_by  ?a   => ?a  /film/producer/film  ?b	0.03369906	0.292517007	0.518072289	43	147	83	?b	0.0	0.0	0.0
?b  /film/film/starring./film/performance/actor  ?a  ?b  /film/film/written_by  ?a   => ?a  /film/producer/film  ?b	0.029780564	0.265734266	0.431818182	38	143	88	?b	0.0	0.0	0.0
?b  /film/film/produced_by  ?a  ?b  /film/film/written_by  ?a   => ?a  /film/producer/film  ?b	0.123824451	0.81025641	0.902857143	158	195	175	?b	0.0	0.0	0.0
?b  /film/film/edited_by  ?a  ?b  /film/film/written_by  ?a   => ?a  /film/producer/film  ?b	0.010971787	0.466666667	0.7	14	30	20	?b	0.0	0.0	0.0
?b  /film/film/starring./film/performance/actor  ?a  ?a  /film/writer/film  ?b   => ?a  /film/producer/film  ?b	0.03369906	0.282894737	0.452631579	43	152	95	?b	0.0	0.0	0.0
?b  /film/film/produced_by  ?a  ?b  /film/film/starring./film/performance/actor  ?a   => ?a  /film/producer/film  ?b	0.090125392	0.798611111	0.8984375	115	144	128	?b	0.0	0.0	0.0
?a  /film/director/film  ?b  ?b  /film/film/edited_by  ?a   => ?a  /film/producer/film  ?b	0.010188088	0.419354839	0.684210526	13	31	19	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b  ?b  /film/film/produced_by  ?a   => ?a  /film/producer/film  ?b	0.311912226	0.800804829	0.898419865	398	497	443	?b	0.0	0.0	0.0
?a  /film/director/film  ?b  ?b  /film/film/produced_by  ?a   => ?a  /film/producer/film  ?b	0.185736677	0.831578947	0.918604651	237	285	258	?b	0.0	0.0	0.0
?a  /award/award_winner/awards_won./award/award_honor/honored_for  ?b  ?b  /film/film/produced_by  ?a   => ?a  /film/producer/film  ?b	0.160658307	0.807086614	0.899122807	205	254	228	?b	0.0	0.0	0.0
?b  /film/film/produced_by  ?a  ?a  /film/producer/films_executive_produced  ?b   => ?a  /film/producer/film  ?b	0.014890282	0.863636364	0.904761905	19	22	21	?b	0.0	0.0	0.0
?a  /film/actor/film./film/performance/film  ?b  ?b  /film/film/produced_by  ?a   => ?a  /film/producer/film  ?b	0.093260188	0.80952381	0.908396947	119	147	131	?b	0.0	0.0	0.0
?a  /award/award_winner/awards_won./award/award_honor/honored_for  ?b  ?a  /film/director/film  ?b   => ?a  /film/producer/film  ?b	0.082288401	0.368421053	0.617647059	105	285	170	?b	0.0	0.0	0.0
?a  /film/director/film  ?b  ?a  /film/writer/film  ?b   => ?a  /film/producer/film  ?b	0.081504702	0.340983607	0.63030303	104	305	165	?b	0.0	0.0	0.0
?a  /film/actor/film./film/performance/film  ?b  ?a  /film/director/film  ?b   => ?a  /film/producer/film  ?b	0.036833856	0.379032258	0.618421053	47	124	76	?b	0.0	0.0	0.0
?a  /award/award_winner/awards_won./award/award_honor/honored_for  ?b  ?a  /film/writer/film  ?b   => ?a  /film/producer/film  ?b	0.055642633	0.276264591	0.48630137	71	257	146	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b  ?a  /film/director/film  ?b   => ?a  /film/producer/film  ?b	0.128526646	0.365256125	0.596363636	164	449	275	?b	0.0	0.0	0.0
?a  /film/actor/film./film/performance/film  ?b  ?a  /film/writer/film  ?b   => ?a  /film/producer/film  ?b	0.032915361	0.276315789	0.5	42	152	84	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b  ?a  /film/writer/film  ?b   => ?a  /film/producer/film  ?b	0.081504702	0.267352185	0.452173913	104	389	230	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b  ?a  /film/film_story_contributor/film_story_credits  ?b   => ?a  /film/producer/film  ?b	0.010971787	0.191780822	0.35	14	73	40	?b	0.0	0.0	0.0
?b  /film/film/produced_by  ?f  ?f  /people/person/sibling_s./people/sibling_relationship/sibling  ?a   => ?a  /film/producer/film  ?b	0.018808777	0.292682927	0.311688312	24	82	77	?b	0.0	0.0	0.0
?b  /film/film/produced_by  ?f  ?a  /people/person/sibling_s./people/sibling_relationship/sibling  ?f   => ?a  /film/producer/film  ?b	0.018808777	0.32	0.342857143	24	75	70	?b	0.0	0.0	0.0
?f  /business/employer/employees./business/employment_tenure/person  ?a  ?b  /film/film/production_companies  ?f   => ?a  /film/producer/film  ?b	0.092476489	0.087149188	0.149178255	118	1354	791	?b	0.0	0.0	0.0
?b  /film/film/production_companies  ?f  ?f  /organization/organization/founders  ?a   => ?a  /film/producer/film  ?b	0.078369906	0.104931794	0.171526587	100	953	583	?b	0.0	0.0	0.0
?b  /film/film/production_companies  ?f  ?f  /organization/organization/board_members./organization/organization_board_membership/member  ?a   => ?a  /film/producer/film  ?b	0.015673981	0.142857143	0.222222222	20	140	90	?b	0.0	0.0	0.0
?b  /film/film/production_companies  ?f  ?a  /people/person/employment_history./business/employment_tenure/company  ?f   => ?a  /film/producer/film  ?b	0.089341693	0.094920899	0.153225806	114	1201	744	?b	0.0	0.0	0.0
?b  /film/film/production_companies  ?f  ?a  /organization/organization_founder/organizations_founded  ?f   => ?a  /film/producer/film  ?b	0.081504702	0.108786611	0.17218543	104	956	604	?b	0.0	0.0	0.0
?a  /business/board_member/organization_board_memberships./organization/organization_board_membership/organization  ?f  ?b  /film/film/production_companies  ?f   => ?a  /film/producer/film  ?b	0.012539185	0.168421053	0.258064516	16	95	62	?b	0.0	0.0	0.0
?b  /film/film/directed_by  ?f  ?f  /people/person/sibling_s./people/sibling_relationship/sibling  ?a   => ?a  /film/producer/film  ?b	0.010971787	0.212121212	0.264150943	14	66	53	?b	0.0	0.0	0.0
?b  /film/film/directed_by  ?f  ?a  /people/person/sibling_s./people/sibling_relationship/sibling  ?f   => ?a  /film/producer/film  ?b	0.011755486	0.230769231	0.3	15	65	50	?b	0.0	0.0	0.0
?b  /film/film/written_by  ?f  ?f  /people/person/sibling_s./people/sibling_relationship/sibling  ?a   => ?a  /film/producer/film  ?b	0.013322884	0.326923077	0.472222222	17	52	36	?b	0.0	0.0	0.0
?b  /film/film/written_by  ?f  ?a  /people/person/sibling_s./people/sibling_relationship/sibling  ?f   => ?a  /film/producer/film  ?b	0.012539185	0.347826087	0.516129032	16	46	31	?b	0.0	0.0	0.0
?f  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?a  ?b  /film/film/edited_by  ?f   => ?a  /film/producer/film  ?b	0.010971787	0.084337349	0.128440367	14	166	109	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?f  ?b  /film/film/edited_by  ?f   => ?a  /film/producer/film  ?b	0.011755486	0.085227273	0.147058824	15	176	102	?b	0.0	0.0	0.0
?b  /award/award_nominated_work/award_nominations./award/award_nomination/nominated_for  ?f  ?f  /film/film/produced_by  ?a   => ?a  /film/producer/film  ?b	0.029780564	0.10326087	0.170403587	38	368	223	?b	0.0	0.0	0.0
?b  /award/award_nominated_work/award_nominations./award/award_nomination/nominated_for  ?f  ?f  /film/film/executive_produced_by  ?a   => ?a  /film/producer/film  ?b	0.013322884	0.115646259	0.207317073	17	147	82	?b	0.0	0.0	0.0
?b  /award/award_nominated_work/award_nominations./award/award_nomination/nominated_for  ?f  ?f  /film/film/directed_by  ?a   => ?a  /film/producer/film  ?b	0.012539185	0.076555024	0.146788991	16	209	109	?b	0.0	0.0	0.0
?b  /award/award_nominated_work/award_nominations./award/award_nomination/nominated_for  ?f  ?a  /film/producer/film  ?f   => ?a  /film/producer/film  ?b	0.027429467	0.107692308	0.183246073	35	325	191	?b	0.0	0.0	0.0
?b  /award/award_nominated_work/award_nominations./award/award_nomination/nominated_for  ?f  ?a  /film/producer/films_executive_produced  ?f   => ?a  /film/producer/film  ?b	0.013322884	0.093406593	0.178947368	17	182	95	?b	0.0	0.0	0.0
?b  /award/award_nominated_work/award_nominations./award/award_nomination/nominated_for  ?f  ?a  /film/director/film  ?f   => ?a  /film/producer/film  ?b	0.011755486	0.067567568	0.132743363	15	222	113	?b	0.0	0.0	0.0
?f  /film/film/produced_by  ?a  ?b  /film/film/sequel  ?f   => ?a  /film/producer/film  ?b	0.046238245	0.51754386	0.686046512	59	114	86	?b	0.0	0.0	0.0
?f  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a  ?b  /film/film/sequel  ?f   => ?a  /film/producer/film  ?b	0.010188088	0.069892473	0.123809524	13	186	105	?b	0.0	0.0	0.0
?b  /film/film/sequel  ?f  ?a  /film/producer/film  ?f   => ?a  /film/producer/film  ?b	0.05015674	0.537815126	0.735632184	64	119	87	?b	0.0	0.0	0.0
?b  /film/film/prequel  ?f  ?f  /film/film/produced_by  ?a   => ?a  /film/producer/film  ?b	0.04153605	0.509615385	0.716216216	53	104	74	?b	0.0	0.0	0.0
?f  /film/film/directed_by  ?a  ?b  /film/film/prequel  ?f   => ?a  /film/producer/film  ?b	0.014106583	0.222222222	0.461538462	18	81	39	?b	0.0	0.0	0.0
?b  /film/film/prequel  ?f  ?f  /film/film/written_by  ?a   => ?a  /film/producer/film  ?b	0.014106583	0.209302326	0.367346939	18	86	49	?b	0.0	0.0	0.0
?b  /film/film/prequel  ?f  ?a  /film/producer/film  ?f   => ?a  /film/producer/film  ?b	0.043887147	0.509090909	0.746666667	56	110	75	?b	0.0	0.0	0.0
?b  /film/film/prequel  ?f  ?a  /film/writer/film  ?f   => ?a  /film/producer/film  ?b	0.012539185	0.19047619	0.347826087	16	84	46	?b	0.0	0.0	0.0
?a  /award/award_winner/awards_won./award/award_honor/honored_for  ?f  ?b  /film/film/prequel  ?f   => ?a  /film/producer/film  ?b	0.010188088	0.067357513	0.123809524	13	193	105	?b	0.0	0.0	0.0
